price,volume,time,buy/sell,market/limit,misc
0.30050000,14.60357648,2025-02-09 23:16:12.478650570,s,m,
0.30410000,210.80238184,2025-02-09 23:49:09.674481869,b,l,
0.30670000,53.29340238,2025-02-10 00:05:14.579794407,b,m,
0.30680000,1304.01232659,2025-02-10 00:05:14.579794407,b,m,
0.30690000,2142.69427103,2025-02-10 00:05:14.579794407,b,m,
0.30690000,1303.15899317,2025-02-10 00:14:42.070860863,b,l,
0.30690000,108.00000000,2025-02-10 00:14:42.070860863,b,l,
0.30690000,108.00000000,2025-02-10 00:14:42.076768637,s,l,
0.30690000,1099.09841966,2025-02-10 00:14:42.078661442,s,l,
0.30310000,126.00000000,2025-02-10 01:16:31.138497829,b,l,
0.30300000,108.00000000,2025-02-10 01:16:31.159799576,b,l,
0.30300000,108.00000000,2025-02-10 01:16:31.188858747,b,l,
0.30300000,108.00000000,2025-02-10 01:16:31.198400021,b,l,
0.30300000,108.00000000,2025-02-10 01:16:31.204576254,b,l,
0.30010000,210.80238184,2025-02-10 01:41:37.795785427,s,l,
0.29770000,30.44312630,2025-02-10 01:43:43.529215573,s,l,
0.29760000,53.40020278,2025-02-10 01:43:44.122403860,s,l,
0.29730000,1703.22930030,2025-02-10 01:44:36.958124638,s,l,
0.29650000,40.31714033,2025-02-10 01:45:28.111713171,s,l,
0.29620000,210.80238184,2025-02-10 01:45:31.293623447,s,l,
0.29620000,40.36423238,2025-02-10 01:45:31.293623447,s,l,
0.29630000,33.74957813,2025-02-10 01:46:03.774906158,s,l,
0.29630000,33.74957813,2025-02-10 01:46:03.962935209,s,l,
0.29640000,1397.51756583,2025-02-10 02:04:02.644854546,s,l,
0.29580000,40.41143457,2025-02-10 02:10:53.707734585,s,l,
0.29640000,1703.22930030,2025-02-10 02:43:21.353672981,b,l,
0.29840000,16.94973190,2025-02-10 03:04:40.510932921,b,m,
0.30010000,210.80238184,2025-02-10 03:30:21.498618841,b,l,
0.30120000,67.49915626,2025-02-10 03:31:48.118148327,b,l,
0.30180000,232.56953802,2025-02-10 03:32:17.908272028,s,l,
0.30160000,34.17326876,2025-02-10 03:32:40.144017458,s,l,
0.30310000,30.02083788,2025-02-10 03:32:57.710030317,b,l,
0.30410000,210.80238184,2025-02-10 03:33:05.883466005,b,l,
0.30260000,47.30771700,2025-02-10 03:33:34.011582851,s,m,
0.30460000,198.69810366,2025-02-10 03:36:54.703275681,s,m,
0.30550000,162.00000000,2025-02-10 03:37:16.653464317,s,l,
0.30510000,43.38575000,2025-02-10 03:49:35.525689363,b,l,
0.30320000,1397.51756583,2025-02-10 03:49:41.582025290,s,m,
0.30510000,32.72251309,2025-02-10 05:35:37.843520403,b,l,
0.30670000,53.29340238,2025-02-10 05:45:47.564095020,b,l,
0.30780000,30.02083788,2025-02-10 05:53:09.049565315,b,l,
0.30810000,210.80238184,2025-02-10 05:53:20.308727264,b,l,
0.30950000,132.70858177,2025-02-10 08:06:12.639558077,b,l,
0.31010000,32.17503218,2025-02-10 08:28:06.459948540,b,m,
0.30910000,1633.24867230,2025-02-10 10:20:39.851165295,s,l,
0.30820000,3504.35786406,2025-02-10 10:41:53.325645208,s,l,
0.30490000,49.19645786,2025-02-10 12:12:02.979876041,s,l,
0.30460000,126.95757000,2025-02-10 12:19:32.748232365,s,l,
0.30470000,85.83014320,2025-02-10 12:20:01.510193110,s,l,
0.30410000,210.80238184,2025-02-10 12:35:18.413226843,s,l,
0.30400000,108.00000000,2025-02-10 12:46:03.282255411,s,m,
0.30390000,60.07408191,2025-02-10 12:46:03.282255411,s,m,
0.30390000,108.00000000,2025-02-10 12:58:11.301695585,b,l,
0.30810000,210.80238184,2025-02-10 13:50:39.146299601,b,l,
0.30840000,1633.24867230,2025-02-10 13:50:40.274379492,b,l,
0.30950000,80.82592526,2025-02-10 13:51:39.776924849,b,m,
0.30700000,108.00000000,2025-02-10 14:49:03.202043295,b,l,
0.30580000,3318.66810365,2025-02-10 15:54:01.145520687,b,l,
0.30630000,1636.24459805,2025-02-10 16:00:35.311576605,s,l,
0.30520000,47.04789654,2025-02-10 16:31:27.553995848,s,l,
0.30520000,1650.37316690,2025-02-10 16:36:19.303470135,s,l,
0.30470000,5964.98171523,2025-02-10 16:41:19.884736776,b,l,
0.30470000,5.97095267,2025-02-10 16:41:19.886577606,b,l,
0.30710000,133.23289778,2025-02-10 16:52:41.945019007,s,l,
0.30610000,133.52245292,2025-02-10 17:12:23.574954033,s,l,
0.30850000,82.12874523,2025-02-10 18:26:39.173204899,s,l,
0.31080000,32.38575626,2025-02-10 19:26:52.723765850,b,l,
