price,volume,time,buy/sell,market/limit,misc
0.78082400,1712.70185900,2025-02-15 23:58:08.467655659,b,l,
0.78082300,1712.67176187,2025-02-15 23:58:28.196898937,b,l,
0.78071400,1712.55300428,2025-02-16 00:00:11.228108406,b,l,
0.78088200,5000.00000000,2025-02-16 00:01:07.447621822,s,l,
0.77962100,1736.47598011,2025-02-16 00:01:41.651555538,b,l,
0.77979500,1736.35684928,2025-02-16 00:03:04.438045502,b,l,
0.78063400,35.10113700,2025-02-16 00:03:33.217275143,b,l,
0.78072900,47.92942172,2025-02-16 00:03:38.813520432,b,l,
0.78101500,46.69990853,2025-02-16 00:03:54.081651926,b,l,
0.78110500,1677.71783386,2025-02-16 00:03:57.929863930,b,l,
0.78145600,44.11088095,2025-02-16 00:04:02.021216154,b,l,
0.78054500,30.07484932,2025-02-16 00:12:50.919720411,b,l,
0.78082000,1767.42613177,2025-02-16 00:13:37.766280890,b,l,
0.78088700,1767.43593554,2025-02-16 00:13:40.799483776,b,l,
0.78089600,143.99484167,2025-02-16 00:13:40.799483776,b,l,
0.78091900,21.09947027,2025-02-16 00:13:44.653883219,b,l,
0.78094300,23.61945876,2025-02-16 00:13:48.683319330,b,l,
0.78073400,1767.45297557,2025-02-16 00:15:48.485955238,b,l,
0.78105500,19.73917499,2025-02-16 00:16:22.687587738,b,l,
0.78106300,54.37584879,2025-02-16 00:16:22.687587738,b,l,
0.78129800,1763.77948440,2025-02-16 00:16:46.407413721,b,l,
0.78153300,12.02468816,2025-02-16 00:16:50.385765314,b,l,
0.78170800,50.45609216,2025-02-16 00:16:52.391680479,b,l,
0.78186300,17.23823359,2025-02-16 00:17:01.785743475,b,l,
0.78188200,22.34980807,2025-02-16 00:17:04.542080879,b,l,
